student_id,subject,marks,cgpa
5590,History,53,3.61
5591,Math,71,2.03
5591,English,95,2.03
5591,Science,60,2.03
5591,History,58,2.03
5592,Math,54,2.76
5592,English,53,2.76
5592,Science,93,2.76
5592,History,95,2.76
5593,Math,92,3.31
5593,English,52,3.31
5593,Science,61,3.31
5593,History,98,3.31
5594,Math,62,3.71
5594,English,81,3.71
5594,Science,56,3.71
5594,History,89,3.71
5595,Math,80,2.17
5595,English,91,2.17
5595,Science,79,2.17
5595,History,88,2.17
5596,Math,54,3.71
5596,English,92,3.71
5596,Science,72,3.71
5596,History,85,3.71
5597,Math,63,2.95
5597,English,76,2.95
5597,Science,85,2.95
5597,History,62,2.95
5598,Math,81,3.08
5598,English,86,3.08
5598,Science,80,3.08
5598,History,99,3.08
5599,Math,96,3.81
5599,English,73,3.81
5599,Science,62,3.81
5599,History,51,3.81
5600,Math,97,2.83
5600,English,53,2.83
5600,Science,90,2.83
5600,History,69,2.83
5601,Math,100,2.86
5601,English,66,2.86
5601,Science,54,2.86
5601,History,52,2.86
5602,Math,54,2.88
5602,English,50,2.88
5602,Science,77,2.88
5602,History,92,2.88
5603,Math,98,2.32
5603,English,96,2.32
5603,Science,63,2.32
5603,History,57,2.32
5604,Math,76,2.65
5604,English,52,2.65
5604,Science,50,2.65
5604,History,99,2.65
5605,Math,84,2.96
5605,English,85,2.96
5605,Science,77,2.96
5605,History,80,2.96
5606,Math,73,2.9
5606,English,75,2.9
5606,Science,65,2.9
5606,History,57,2.9
5607,Math,90,2.59
5607,English,69,2.59
5607,Science,88,2.59
5607,History,74,2.59
5608,Math,88,2.92
5608,English,69,2.92
5608,Science,74,2.92
5608,History,62,2.92
5609,Math,66,3.69
5609,English,88,3.69
5609,Science,87,3.69
5609,History,97,3.69
5610,Math,100,3.8
5610,English,95,3.8
5610,Science,68,3.8
5610,History,56,3.8
5611,Math,58,3.53
5611,English,63,3.53
5611,Science,76,3.53
5611,History,77,3.53
5612,Math,90,2.07
5612,English,89,2.07
5612,Science,79,2.07
5612,History,92,2.07
5613,Math,50,3.75
5613,English,74,3.75
5613,Science,99,3.75
5613,History,71,3.75
5614,Math,76,2.44
5614,English,78,2.44
5614,Science,53,2.44
5614,History,57,2.44
5615,Math,75,3.51
5615,English,67,3.51
5615,Science,78,3.51
5615,History,52,3.51
5616,Math,89,3.1
5616,English,85,3.1
5616,Science,75,3.1
5616,History,82,3.1
5617,Math,98,3.05
5617,English,55,3.05
5617,Science,66,3.05
5617,History,81,3.05
5618,Math,100,2.01
5618,English,71,2.01
5618,Science,74,2.01
5618,History,62,2.01
5619,Math,70,3.5
5619,English,99,3.5
5619,Science,60,3.5
5619,History,60,3.5
5620,Math,81,3.57
5620,English,56,3.57
5620,Science,72,3.57
5620,History,100,3.57
5621,Math,79,2.95
5621,English,53,2.95
5621,Science,88,2.95
5621,History,50,2.95
5622,Math,90,3.31
5622,English,84,3.31
5622,Science,96,3.31
5622,History,54,3.31
5623,Math,82,2.62
5623,English,66,2.62
5623,Science,62,2.62
5623,History,56,2.62
5624,Math,57,2.59
5624,English,88,2.59
5624,Science,53,2.59
5624,History,98,2.59
5625,Math,84,2.28
5625,English,93,2.28
5625,Science,80,2.28
5625,History,90,2.28
5626,Math,96,2.89
5626,English,100,2.89
5626,Science,99,2.89
5626,History,93,2.89
5627,Math,78,3.55
5627,English,65,3.55
5627,Science,50,3.55
5627,History,71,3.55
5628,Math,82,3.18
5628,English,72,3.18
5628,Science,84,3.18
5628,History,91,3.18
5629,Math,69,3.04
5629,English,86,3.04
5629,Science,88,3.04
5629,History,89,3.04
5630,Math,68,2.82
5630,English,53,2.82
5630,Science,70,2.82
5630,History,71,2.82
5631,Math,53,3.04
5631,English,63,3.04
5631,Science,99,3.04
5631,History,79,3.04
5632,Math,76,2.32
5632,English,59,2.32
5632,Science,59,2.32
5632,History,93,2.32
5633,Math,70,3.91
5633,English,77,3.91
5633,Science,78,3.91
5633,History,77,3.91
5634,Math,73,3.7
5634,English,75,3.7
5634,Science,64,3.7
5634,History,84,3.7
5635,Math,67,2.41
5635,English,61,2.41
5635,Science,74,2.41
5635,History,92,2.41
5636,Math,64,3.61
5636,English,85,3.61
5636,Science,85,3.61
5636,History,95,3.61
5637,Math,89,3.38
5637,English,75,3.38
5637,Science,71,3.38
5637,History,94,3.38
5638,Math,75,3.61
5638,English,92,3.61
5638,Science,89,3.61
5638,History,79,3.61
5639,Math,76,2.74
5639,English,55,2.74
5639,Science,67,2.74
5639,History,59,2.74
5640,Math,79,3.04
5640,English,78,3.04
5640,Science,72,3.04
5640,History,87,3.04
5641,Math,77,2.01
5641,English,62,2.01
5641,Science,79,2.01
5641,History,84,2.01
5642,Math,74,2.31
5642,English,66,2.31
5642,Science,73,2.31
5642,History,53,2.31
5643,Math,52,2.41
5643,English,65,2.41
5643,Science,91,2.41
5643,History,79,2.41
5644,Math,78,3.05
5644,English,57,3.05
5644,Science,72,3.05
5644,History,52,3.05
5645,Math,60,3.36
5645,English,91,3.36
5645,Science,97,3.36
5645,History,73,3.36
5646,Math,88,2.26
5646,English,98,2.26
5646,Science,78,2.26
5646,History,74,2.26
5647,Math,53,3.2
5647,English,60,3.2
5647,Science,53,3.2
5647,History,76,3.2
5648,Math,69,3.73
5648,English,81,3.73
5648,Science,82,3.73
5648,History,83,3.73
5649,Math,86,2.43
5649,English,74,2.43
5649,Science,91,2.43
5649,History,69,2.43
5650,Math,100,2.1
5650,English,51,2.1
5650,Science,66,2.1
5650,History,73,2.1
5651,Math,60,2.17
5651,English,60,2.17
5651,Science,53,2.17
5651,History,63,2.17
5652,Math,79,2.14
5652,English,87,2.14
5652,Science,67,2.14
5652,History,81,2.14
5653,Math,70,2.06
5653,English,83,2.06
5653,Science,91,2.06
5653,History,57,2.06
5654,Math,60,3.73
5654,English,99,3.73
5654,Science,89,3.73
5654,History,66,3.73
5655,Math,53,2.19
5655,English,70,2.19
5655,Science,69,2.19
5655,History,94,2.19
5656,Math,87,2.76
5656,English,88,2.76
5656,Science,77,2.76
5656,History,75,2.76
5657,Math,59,3.29
5657,English,77,3.29
5657,Science,67,3.29
5657,History,59,3.29
5658,Math,87,3.38
5658,English,81,3.38
5658,Science,92,3.38
5658,History,77,3.38
5659,Math,55,2.38
5659,English,64,2.38
5659,Science,76,2.38
5659,History,53,2.38
5660,Math,63,3.52
5660,English,60,3.52
5660,Science,69,3.52
5660,History,99,3.52
5661,Math,54,3.32
5661,English,69,3.32
5661,Science,75,3.32
5661,History,58,3.32
5662,Math,57,3.9
5662,English,54,3.9
5662,Science,77,3.9
5662,History,86,3.9
5663,Math,98,3.57
5663,English,88,3.57
5663,Science,86,3.57
5663,History,96,3.57
5664,Math,86,3.51
5664,English,95,3.51
5664,Science,73,3.51
5664,History,59,3.51
5665,Math,100,2.84
5665,English,95,2.84
5665,Science,51,2.84
5665,History,85,2.84
5666,Math,93,3.98
5666,English,71,3.98
5666,Science,71,3.98
5666,History,54,3.98
5667,Math,60,3.26
5667,English,80,3.26
5667,Science,79,3.26
5667,History,54,3.26
5668,Math,61,3.09
5668,English,55,3.09
5668,Science,78,3.09
5668,History,60,3.09
5669,Math,91,3.05
5669,English,98,3.05
5669,Science,59,3.05
5669,History,77,3.05
5670,Math,58,2.65
5670,English,65,2.65
5670,Science,74,2.65
5670,History,59,2.65
5671,Math,59,2.69
5671,English,75,2.69
5671,Science,60,2.69
5671,History,52,2.69
5672,Math,88,2.97
5672,English,77,2.97
5672,Science,82,2.97
5672,History,88,2.97
5673,Math,62,2.16
5673,English,61,2.16
5673,Science,72,2.16
5673,History,100,2.16
5674,Math,95,2.79
5674,English,75,2.79
5674,Science,99,2.79
5674,History,50,2.79
5675,Math,55,3.41
5675,English,100,3.41
5675,Science,83,3.41
5675,History,55,3.41
5676,Math,88,3.89
5676,English,64,3.89
5676,Science,58,3.89
5676,History,99,3.89
5677,Math,75,3.15
5677,English,82,3.15
5677,Science,68,3.15
5677,History,55,3.15
5678,Math,74,3.58
5678,English,69,3.58
5678,Science,84,3.58
5678,History,89,3.58
5679,Math,60,2.11
5679,English,52,2.11
5679,Science,72,2.11
5679,History,64,2.11
5680,Math,75,3.78
5680,English,65,3.78
5680,Science,71,3.78
5680,History,66,3.78
5681,Math,77,2.79
5681,English,61,2.79
5681,Science,73,2.79
5681,History,78,2.79
5682,Math,51,3.05
5682,English,83,3.05
5682,Science,67,3.05
5682,History,91,3.05
5683,Math,68,2.1
5683,English,98,2.1
5683,Science,92,2.1
5683,History,89,2.1
5684,Math,66,2.03
5684,English,75,2.03
5684,Science,65,2.03
5684,History,76,2.03
5685,Math,67,2.55
5685,English,87,2.55
5685,Science,73,2.55
5685,History,56,2.55
5686,Math,70,3.56
5686,English,62,3.56
5686,Science,89,3.56
5686,History,60,3.56
5687,Math,84,3.53
5687,English,50,3.53
5687,Science,81,3.53
5687,History,55,3.53
5688,Math,51,3.96
5688,English,87,3.96
5688,Science,81,3.96
5688,History,90,3.96
5689,Math,72,3.43
5689,English,50,3.43
5689,Science,92,3.43
5689,History,81,3.43
5690,Math,65,3.09
5690,English,55,3.09
5690,Science,57,3.09
5690,History,100,3.09
5691,Math,63,3.73
5691,English,67,3.73
5691,Science,86,3.73
5691,History,98,3.73
5692,Math,87,2.35
5692,English,54,2.35
5692,Science,80,2.35
5692,History,65,2.35
5693,Math,56,3.69
5693,English,93,3.69
5693,Science,51,3.69
5693,History,84,3.69
5694,Math,92,2.3
5694,English,89,2.3
5694,Science,74,2.3
5694,History,97,2.3
5695,Math,80,3.14
5695,English,95,3.14
5695,Science,59,3.14
5695,History,88,3.14
5696,Math,98,3.33
5696,English,95,3.33
5696,Science,98,3.33
5696,History,80,3.33
5697,Math,79,2.61
5697,English,86,2.61
5697,Science,81,2.61
5697,History,88,2.61
5698,Math,76,2.46
5698,English,73,2.46
5698,Science,60,2.46
5698,History,92,2.46
5699,Math,95,3.13
5699,English,60,3.13
5699,Science,55,3.13
5699,History,93,3.13
5700,Math,100,2.81
5700,English,65,2.81
5700,Science,92,2.81
5700,History,94,2.81
5701,Math,70,3.8
5701,English,81,3.8
5701,Science,65,3.8
5701,History,70,3.8
5702,Math,96,3.37
5702,English,77,3.37
5702,Science,75,3.37
5702,History,74,3.37
5703,Math,57,3.86
5703,English,59,3.86
5703,Science,55,3.86
5703,History,57,3.86
5704,Math,95,3.96
5704,English,98,3.96
5704,Science,50,3.96
5704,History,62,3.96
5705,Math,88,2.35
5705,English,100,2.35
5705,Science,86,2.35
5705,History,50,2.35
5706,Math,99,3.7
5706,English,96,3.7
5706,Science,86,3.7
5706,History,72,3.7
5707,Math,91,2.08
5707,English,76,2.08
5707,Science,98,2.08
5707,History,56,2.08
5708,Math,87,3.53
5708,English,99,3.53
5708,Science,65,3.53
5708,History,68,3.53
5709,Math,85,3.48
5709,English,94,3.48
5709,Science,98,3.48
5709,History,91,3.48
5710,Math,61,3.68
5710,English,70,3.68
5710,Science,68,3.68
5710,History,82,3.68
5711,Math,94,2.26
5711,English,86,2.26
5711,Science,64,2.26
5711,History,71,2.26
5712,Math,54,2.01
5712,English,79,2.01
5712,Science,96,2.01
5712,History,100,2.01
5713,Math,69,3.43
5713,English,72,3.43
5713,Science,53,3.43
5713,History,72,3.43
5714,Math,81,3.92
5714,English,63,3.92
5714,Science,96,3.92
5714,History,60,3.92
5715,Math,70,2.2
5715,English,72,2.2
5715,Science,75,2.2
5715,History,96,2.2
5716,Math,92,3.58
5716,English,84,3.58
5716,Science,99,3.58
5716,History,76,3.58
5717,Math,79,3.3
5717,English,69,3.3
5717,Science,69,3.3
5717,History,51,3.3
5718,Math,92,2.8
5718,English,59,2.8
5718,Science,98,2.8
5718,History,88,2.8
5719,Math,74,3.33
5719,English,92,3.33
5719,Science,84,3.33
5719,History,86,3.33
5720,Math,66,3.86
5720,English,52,3.86
5720,Science,92,3.86
5720,History,62,3.86
5721,Math,76,2.32
5721,English,50,2.32
5721,Science,82,2.32
5721,History,94,2.32
5722,Math,64,3.9
5722,English,58,3.9
5722,Science,88,3.9
5722,History,51,3.9
5723,Math,85,2.88
5723,English,98,2.88
5723,Science,89,2.88
5723,History,62,2.88
5724,Math,52,3.88
5724,English,91,3.88
5724,Science,60,3.88
5724,History,99,3.88
5725,Math,81,3.93
5725,English,75,3.93
5725,Science,88,3.93
5725,History,51,3.93
5726,Math,55,2.66
5726,English,97,2.66
5726,Science,68,2.66
5726,History,93,2.66
5727,Math,72,2.36
5727,English,57,2.36
5727,Science,79,2.36
5727,History,53,2.36
5728,Math,70,3.46
5728,English,89,3.46
5728,Science,65,3.46
5728,History,91,3.46
5729,Math,83,3.87
5729,English,73,3.87
5729,Science,84,3.87
5729,History,78,3.87
5730,Math,87,3.84
5730,English,64,3.84
5730,Science,66,3.84
5730,History,94,3.84
5731,Math,80,2.48
5731,English,96,2.48
5731,Science,83,2.48
5731,History,87,2.48
5732,Math,91,2.91
5732,English,73,2.91
5732,Science,98,2.91
5732,History,77,2.91
5733,Math,65,3.71
5733,English,69,3.71
5733,Science,91,3.71
5733,History,90,3.71
5734,Math,55,2.25
5734,English,100,2.25
5734,Science,61,2.25
5734,History,89,2.25
5735,Math,88,3.27
5735,English,51,3.27
5735,Science,67,3.27
5735,History,98,3.27
5736,Math,64,3.27
5736,English,91,3.27
5736,Science,80,3.27
5736,History,53,3.27
5737,Math,82,3.53
5737,English,92,3.53
5737,Science,76,3.53
5737,History,95,3.53
5738,Math,92,3.48
5738,English,99,3.48
5738,Science,60,3.48
5738,History,76,3.48
5739,Math,89,2.43
5739,English,81,2.43
5739,Science,93,2.43
5739,History,76,2.43
5740,Math,66,3.23
5740,English,58,3.23
5740,Science,85,3.23
5740,History,74,3.23
5741,Math,53,2.7
5741,English,94,2.7
5741,Science,77,2.7
5741,History,65,2.7
5742,Math,83,2.67
5742,English,88,2.67
5742,Science,91,2.67
5742,History,77,2.67
5743,Math,80,3.09
5743,English,83,3.09
5743,Science,70,3.09
5743,History,85,3.09
5744,Math,63,2.46
5744,English,55,2.46
5744,Science,57,2.46
5744,History,69,2.46
5745,Math,57,2.42
5745,English,64,2.42
5745,Science,86,2.42
5745,History,86,2.42
5746,Math,97,3.03
5746,English,92,3.03
5746,Science,76,3.03
5746,History,85,3.03
5747,Math,88,3.9
5747,English,67,3.9
5747,Science,54,3.9
5747,History,56,3.9
5748,Math,56,2.79
5748,English,80,2.79
5748,Science,59,2.79
5748,History,97,2.79
5749,Math,79,3.72
5749,English,68,3.72
5749,Science,53,3.72
5749,History,84,3.72
5750,Math,70,3.36
5750,English,50,3.36
5750,Science,84,3.36
5750,History,59,3.36
5751,Math,82,3.63
5751,English,53,3.63
5751,Science,84,3.63
5751,History,91,3.63
5752,Math,60,2.12
5752,English,69,2.12
5752,Science,82,2.12
5752,History,100,2.12
5753,Math,54,2.4
5753,English,51,2.4
5753,Science,65,2.4
5753,History,57,2.4
5754,Math,67,3.85
5754,English,96,3.85
5754,Science,73,3.85
5754,History,97,3.85
5755,Math,77,2.07
5755,English,61,2.07
5755,Science,72,2.07
5755,History,62,2.07
5756,Math,99,2.55
5756,English,62,2.55
5756,Science,55,2.55
5756,History,80,2.55
5757,Math,84,2.39
5757,English,90,2.39
5757,Science,66,2.39
5757,History,65,2.39
5758,Math,70,2.9
5758,English,77,2.9
5758,Science,75,2.9
5758,History,92,2.9
5759,Math,64,2.81
5759,English,71,2.81
5759,Science,97,2.81
5759,History,86,2.81
5760,Math,97,2.79
5760,English,100,2.79
5760,Science,99,2.79
5760,History,64,2.79
5761,Math,68,2.91
5761,English,54,2.91
5761,Science,81,2.91
5761,History,75,2.91
5762,Math,78,3.15
5762,English,72,3.15
5762,Science,96,3.15
5762,History,62,3.15
5763,Math,59,3.57
5763,English,68,3.57
5763,Science,65,3.57
5763,History,68,3.57
5764,Math,61,2.11
5764,English,87,2.11
5764,Science,50,2.11
5764,History,99,2.11
5765,Math,64,3.14
5765,English,77,3.14
5765,Science,84,3.14
5765,History,87,3.14
5766,Math,67,3.56
5766,English,95,3.56
5766,Science,73,3.56
5766,History,52,3.56
5767,Math,90,2.3
5767,English,70,2.3
5767,Science,74,2.3
5767,History,85,2.3
5768,Math,93,3.12
5768,English,97,3.12
5768,Science,78,3.12
5768,History,64,3.12
5769,Math,81,2.87
5769,English,91,2.87
5769,Science,80,2.87
5769,History,69,2.87
5770,Math,63,2.52
5770,English,51,2.52
5770,Science,98,2.52
5770,History,63,2.52
5771,Math,99,3.3
5771,English,64,3.3
5771,Science,60,3.3
5771,History,91,3.3
5772,Math,67,3.85
5772,English,68,3.85
5772,Science,57,3.85
5772,History,66,3.85
5773,Math,58,2.21
5773,English,57,2.21
5773,Science,83,2.21
5773,History,74,2.21
5774,Math,86,2.62
5774,English,51,2.62
5774,Science,61,2.62
5774,History,81,2.62
5775,Math,62,3.82
5775,English,92,3.82
5775,Science,98,3.82
5775,History,99,3.82
5776,Math,92,3.93
5776,English,52,3.93
5776,Science,100,3.93
5776,History,97,3.93
5777,Math,74,3.97
5777,English,89,3.97
5777,Science,90,3.97
5777,History,85,3.97
5778,Math,99,3.22
5778,English,95,3.22
5778,Science,68,3.22
5778,History,89,3.22
5779,Math,72,3.07
5779,English,90,3.07
5779,Science,67,3.07
5779,History,51,3.07
5780,Math,97,2.42
5780,English,76,2.42
5780,Science,53,2.42
5780,History,96,2.42
5781,Math,65,3.56
5781,English,80,3.56
5781,Science,88,3.56
5781,History,96,3.56
5782,Math,72,3.79
5782,English,88,3.79
5782,Science,66,3.79
5782,History,76,3.79
5783,Math,77,3.32
5783,English,91,3.32
5783,Science,71,3.32
5783,History,55,3.32
5784,Math,86,2.24
5784,English,86,2.24
5784,Science,61,2.24
5784,History,97,2.24
5785,Math,70,3.89
5785,English,65,3.89
5785,Science,51,3.89
5785,History,96,3.89
5786,Math,78,2.08
5786,English,74,2.08
5786,Science,63,2.08
5786,History,59,2.08
5787,Math,61,3.59
5787,English,67,3.59
5787,Science,81,3.59
5787,History,66,3.59
5788,Math,83,2.73
5788,English,100,2.73
5788,Science,100,2.73
5788,History,93,2.73
5789,Math,79,3.0
5789,English,53,3.0
5789,Science,73,3.0
5789,History,85,3.0
5790,Math,92,2.98
5790,English,71,2.98
5790,Science,94,2.98
5790,History,82,2.98
5791,Math,52,3.83
5791,English,62,3.83
5791,Science,66,3.83
5791,History,85,3.83
5792,Math,62,2.62
5792,English,51,2.62
5792,Science,83,2.62
5792,History,51,2.62
5793,Math,68,3.47
5793,English,87,3.47
5793,Science,50,3.47
5793,History,69,3.47
5794,Math,83,4.0
5794,English,72,4.0
5794,Science,83,4.0
5794,History,50,4.0
5795,Math,89,2.67
5795,English,62,2.67
5795,Science,60,2.67
5795,History,72,2.67
5796,Math,100,3.41
5796,English,72,3.41
5796,Science,98,3.41
5796,History,64,3.41
5797,Math,100,2.18
5797,English,52,2.18
5797,Science,85,2.18
5797,History,98,2.18
5798,Math,79,2.1
5798,English,85,2.1
5798,Science,68,2.1
5798,History,55,2.1
5799,Math,86,3.77
5799,English,100,3.77
5799,Science,91,3.77
5799,History,63,3.77
5800,Math,82,3.38
5800,English,91,3.38
5800,Science,98,3.38
5800,History,90,3.38
5801,Math,51,2.56
5801,English,72,2.56
5801,Science,55,2.56
5801,History,59,2.56
5802,Math,61,2.14
5802,English,55,2.14
5802,Science,71,2.14
5802,History,72,2.14
5803,Math,65,2.94
5803,English,88,2.94
5803,Science,52,2.94
5803,History,88,2.94
5804,Math,64,2.53
5804,English,75,2.53
5804,Science,88,2.53
5804,History,94,2.53
5805,Math,56,2.43
5805,English,93,2.43
5805,Science,68,2.43
5805,History,51,2.43
5806,Math,92,3.42
5806,English,52,3.42
5806,Science,67,3.42
5806,History,71,3.42
5807,Math,91,2.71
5807,English,86,2.71
5807,Science,84,2.71
5807,History,74,2.71
5808,Math,75,3.72
5808,English,54,3.72
5808,Science,61,3.72
5808,History,59,3.72
5809,Math,94,3.95
5809,English,74,3.95
5809,Science,88,3.95
5809,History,75,3.95
5810,Math,56,2.66
5810,English,61,2.66
5810,Science,75,2.66
5810,History,87,2.66
5811,Math,81,3.9
5811,English,58,3.9
5811,Science,75,3.9
5811,History,53,3.9
5812,Math,83,3.96
5812,English,70,3.96
5812,Science,90,3.96
5812,History,87,3.96
5813,Math,87,3.37
5813,English,54,3.37
5813,Science,88,3.37
5813,History,85,3.37
5814,Math,72,3.2
5814,English,99,3.2
5814,Science,94,3.2
5814,History,88,3.2
5815,Math,88,2.07
5815,English,53,2.07
5815,Science,80,2.07
5815,History,74,2.07
5816,Math,90,3.26
5816,English,75,3.26
5816,Science,74,3.26
5816,History,74,3.26
5817,Math,55,3.96
5817,English,87,3.96
5817,Science,66,3.96
5817,History,66,3.96
5818,Math,87,2.06
5818,English,52,2.06
5818,Science,76,2.06
5818,History,98,2.06
5819,Math,71,2.07
5819,English,78,2.07
5819,Science,62,2.07
5819,History,80,2.07
5820,Math,57,2.87
5820,English,84,2.87
5820,Science,73,2.87
5820,History,67,2.87
5821,Math,56,2.28
5821,English,51,2.28
5821,Science,78,2.28
5821,History,67,2.28
5822,Math,63,2.74
5822,English,52,2.74
5822,Science,52,2.74
5822,History,54,2.74
5823,Math,79,3.66
5823,English,71,3.66
5823,Science,61,3.66
5823,History,51,3.66
5824,Math,61,3.03
5824,English,94,3.03
5824,Science,84,3.03
5824,History,88,3.03
5825,Math,91,2.18
5825,English,91,2.18
5825,Science,74,2.18
5825,History,55,2.18
5826,Math,95,2.66
5826,English,94,2.66
5826,Science,54,2.66
5826,History,71,2.66
5827,Math,52,2.49
5827,English,83,2.49
5827,Science,70,2.49
5827,History,61,2.49
5828,Math,76,3.57
5828,English,70,3.57
5828,Science,77,3.57
5828,History,79,3.57
5829,Math,68,2.47
5829,English,93,2.47
5829,Science,68,2.47
5829,History,80,2.47
5830,Math,57,3.66
5830,English,87,3.66
5830,Science,56,3.66
5830,History,50,3.66
5831,Math,66,2.17
5831,English,70,2.17
5831,Science,64,2.17
5831,History,69,2.17
5832,Math,79,3.71
5832,English,95,3.71
5832,Science,79,3.71
5832,History,99,3.71
5833,Math,60,2.37
5833,English,80,2.37
5833,Science,83,2.37
5833,History,58,2.37
5834,Math,79,2.85
5834,English,51,2.85
5834,Science,87,2.85
5834,History,51,2.85
5835,Math,82,3.11
5835,English,95,3.11
5835,Science,77,3.11
5835,History,77,3.11
5836,Math,64,2.66
5836,English,87,2.66
5836,Science,81,2.66
5836,History,53,2.66
5837,Math,96,2.19
5837,English,80,2.19
5837,Science,57,2.19
5837,History,90,2.19
5838,Math,59,2.71
5838,English,80,2.71
5838,Science,52,2.71
5838,History,68,2.71
5839,Math,91,3.61
5839,English,54,3.61
5839,Science,97,3.61
5839,History,96,3.61
5840,Math,66,3.74
5840,English,68,3.74
5840,Science,60,3.74
5840,History,98,3.74
5841,Math,64,2.09
5841,English,53,2.09
5841,Science,50,2.09
5841,History,75,2.09
5842,Math,56,3.0
5842,English,56,3.0
5842,Science,90,3.0
5842,History,76,3.0
5843,Math,57,3.29
5843,English,52,3.29
5843,Science,82,3.29
5843,History,52,3.29
5844,Math,91,2.18
5844,English,72,2.18
5844,Science,59,2.18
5844,History,66,2.18
5845,Math,70,2.31
5845,English,64,2.31
5845,Science,86,2.31
5845,History,87,2.31
5846,Math,66,2.87
5846,English,54,2.87
5846,Science,68,2.87
5846,History,70,2.87
5847,Math,96,3.67
5847,English,81,3.67
5847,Science,60,3.67
5847,History,61,3.67
5848,Math,87,2.53
5848,English,66,2.53
5848,Science,58,2.53
5848,History,62,2.53
5849,Math,58,3.81
5849,English,91,3.81
5849,Science,93,3.81
5849,History,93,3.81
5850,Math,74,2.87
5850,English,66,2.87
5850,Science,54,2.87
5850,History,50,2.87
5851,Math,95,2.23
5851,English,59,2.23
5851,Science,71,2.23
5851,History,67,2.23
5852,Math,54,3.68
5852,English,78,3.68
5852,Science,61,3.68
5852,History,88,3.68
5853,Math,78,3.8
5853,English,75,3.8
5853,Science,66,3.8
5853,History,81,3.8
5854,Math,88,3.72
5854,English,54,3.72
5854,Science,89,3.72
5854,History,85,3.72
5855,Math,94,3.67
5855,English,68,3.67
5855,Science,70,3.67
5855,History,74,3.67
5856,Math,90,2.32
5856,English,91,2.32
5856,Science,84,2.32
5856,History,90,2.32
5857,Math,86,3.06
5857,English,80,3.06
5857,Science,96,3.06
5857,History,97,3.06
5858,Math,93,3.46
5858,English,61,3.46
5858,Science,94,3.46
5858,History,79,3.46
5859,Math,59,3.0
5859,English,93,3.0
5859,Science,98,3.0
5859,History,95,3.0
5860,Math,98,3.11
5860,English,88,3.11
5860,Science,86,3.11
5860,History,66,3.11
5861,Math,76,3.59
5861,English,94,3.59
5861,Science,67,3.59
5861,History,88,3.59
5862,Math,53,2.33
5862,English,55,2.33
5862,Science,55,2.33
5862,History,77,2.33
5863,Math,72,2.68
5863,English,85,2.68
5863,Science,92,2.68
5863,History,63,2.68
5864,Math,96,3.08
5864,English,78,3.08
5864,Science,55,3.08
5864,History,80,3.08
5865,Math,92,3.27
5865,English,89,3.27
5865,Science,99,3.27
5865,History,86,3.27
5866,Math,92,2.7
5866,English,98,2.7
5866,Science,59,2.7
5866,History,89,2.7
5867,Math,72,3.2
5867,English,59,3.2
5867,Science,76,3.2
5867,History,65,3.2
5868,Math,50,3.57
5868,English,59,3.57
5868,Science,62,3.57
5868,History,66,3.57
5869,Math,56,2.25
5869,English,93,2.25
5869,Science,88,2.25
5869,History,85,2.25
5870,Math,65,2.36
5870,English,81,2.36
5870,Science,98,2.36
5870,History,69,2.36
5871,Math,60,2.0
5871,English,97,2.0
5871,Science,97,2.0
5871,History,83,2.0
5872,Math,85,3.36
5872,English,73,3.36
5872,Science,92,3.36
5872,History,51,3.36
5873,Math,81,3.18
5873,English,67,3.18
5873,Science,89,3.18
5873,History,57,3.18
5874,Math,60,3.32
5874,English,67,3.32
5874,Science,64,3.32
5874,History,97,3.32
5875,Math,52,2.57
5875,English,82,2.57
5875,Science,63,2.57
5875,History,81,2.57
5876,Math,91,3.96
5876,English,90,3.96
5876,Science,79,3.96
5876,History,97,3.96
5877,Math,68,3.4
5877,English,63,3.4
5877,Science,89,3.4
5877,History,53,3.4
5878,Math,81,2.43
5878,English,60,2.43
5878,Science,65,2.43
5878,History,85,2.43
5879,Math,71,2.52
5879,English,98,2.52
5879,Science,80,2.52
5879,History,75,2.52
5880,Math,83,2.36
5880,English,73,2.36
5880,Science,53,2.36
5880,History,85,2.36
5881,Math,73,3.47
5881,English,77,3.47
5881,Science,82,3.47
5881,History,57,3.47
5882,Math,96,3.5
5882,English,94,3.5
5882,Science,54,3.5
5882,History,83,3.5
5883,Math,72,2.15
5883,English,64,2.15
5883,Science,80,2.15
5883,History,86,2.15
5884,Math,71,3.62
5884,English,79,3.62
5884,Science,69,3.62
5884,History,90,3.62
5885,Math,80,2.14
5885,English,62,2.14
5885,Science,94,2.14
5885,History,59,2.14
5886,Math,60,2.79
5886,English,79,2.79
5886,Science,51,2.79
5886,History,70,2.79
5887,Math,80,3.83
5887,English,84,3.83
5887,Science,81,3.83
5887,History,75,3.83
5888,Math,58,3.18
5888,English,99,3.18
5888,Science,51,3.18
5888,History,93,3.18
5889,Math,78,3.4
5889,English,57,3.4
5889,Science,85,3.4
5889,History,82,3.4
5890,Math,79,2.5
5890,English,61,2.5
5890,Science,52,2.5
5890,History,63,2.5
5891,Math,57,2.91
5891,English,65,2.91
5891,Science,52,2.91
5891,History,53,2.91
5892,Math,53,2.01
5892,English,76,2.01
5892,Science,77,2.01
5892,History,51,2.01
5893,Math,78,3.72
5893,English,61,3.72
5893,Science,73,3.72
5893,History,84,3.72
5894,Math,61,3.33
5894,English,87,3.33
5894,Science,67,3.33
